what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452466597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517452470782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517452483592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452484837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452492275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452512749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452517384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452527909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452529496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452531547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452534343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452537652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452538976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452539819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452548977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452550490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452561069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452570103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452583106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452591402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452592479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517452639332
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452643911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452658011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452659036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452659469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452663261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452665294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452670156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452678253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452680616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517452720058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452758127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452760141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452765285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1517452773288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452823498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1517452843365
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452845406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452850991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452852235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452852629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452875483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1517452879660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452886039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452886657
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1517452886679
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517452886884
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517452886917
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517452890149
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1517452890150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452890789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1517452911026
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1517452912645
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1517452927738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1517452936014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1517452937937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1517452948369
